bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
1/4/2024 6:00:00 AM,1/4/2024 1:00:00 AM,173251.60,175722.70,168551.70
1/4/2024 7:00:00 AM,1/4/2024 2:00:00 AM,173200.30,175668.50,168551.70
1/4/2024 8:00:00 AM,1/4/2024 3:00:00 AM,173341.60,175805.30,168551.70
1/4/2024 9:00:00 AM,1/4/2024 4:00:00 AM,173601.60,176048.60,168551.70
1/4/2024 10:00:00 AM,1/4/2024 5:00:00 AM,175297.10,176600.10,168551.70
1/4/2024 11:00:00 AM,1/4/2024 6:00:00 AM,175964.00,176861.00,168551.70
1/4/2024 12:00:00 PM,1/4/2024 7:00:00 AM,176600.80,177019.10,168551.70
1/4/2024 1:00:00 PM,1/4/2024 8:00:00 AM,177130.50,177792.60,168551.70
1/4/2024 2:00:00 PM,1/4/2024 9:00:00 AM,176992.70,178223.20,168551.70
1/4/2024 3:00:00 PM,1/4/2024 10:00:00 AM,177048.20,178505.30,168551.70
1/4/2024 4:00:00 PM,1/4/2024 11:00:00 AM,176188.80,177798.20,168551.70
1/4/2024 5:00:00 PM,1/4/2024 12:00:00 PM,175939.30,177611.90,168551.70
1/4/2024 6:00:00 PM,1/4/2024 1:00:00 PM,175798.30,177475.20,168551.70
1/4/2024 7:00:00 PM,1/4/2024 2:00:00 PM,175720.60,177396.40,168551.70
1/4/2024 8:00:00 PM,1/4/2024 3:00:00 PM,176743.70,178002.10,168551.70
1/4/2024 9:00:00 PM,1/4/2024 4:00:00 PM,176387.70,177259.90,168551.70
1/4/2024 10:00:00 PM,1/4/2024 5:00:00 PM,176448.10,176922.90,168551.70
1/4/2024 11:00:00 PM,1/4/2024 6:00:00 PM,176721.40,177199.30,168551.70
1/5/2024 12:00:00 AM,1/4/2024 7:00:00 PM,177417.10,178468.50,168551.70
1/5/2024 1:00:00 AM,1/4/2024 8:00:00 PM,177863.20,178914.60,168551.70
1/5/2024 2:00:00 AM,1/4/2024 9:00:00 PM,178133.30,179263.70,168551.70
1/5/2024 3:00:00 AM,1/4/2024 10:00:00 PM,177809.10,178929.90,168551.70
1/5/2024 4:00:00 AM,1/4/2024 11:00:00 PM,178146.60,179319.40,168551.70
1/5/2024 5:00:00 AM,1/5/2024 12:00:00 AM,173261.80,175139.10,168551.70
1/5/2024 6:00:00 AM,1/5/2024 1:00:00 AM,173256.20,175195.10,168551.70
1/5/2024 7:00:00 AM,1/5/2024 2:00:00 AM,172717.40,174924.50,168551.70
1/5/2024 8:00:00 AM,1/5/2024 3:00:00 AM,173488.60,175410.60,168551.70
1/5/2024 9:00:00 AM,1/5/2024 4:00:00 AM,173103.10,175025.30,168551.70
1/5/2024 10:00:00 AM,1/5/2024 5:00:00 AM,175381.90,176578.30,168551.70
1/5/2024 11:00:00 AM,1/5/2024 6:00:00 AM,176812.90,177288.40,168551.70
1/5/2024 12:00:00 PM,1/5/2024 7:00:00 AM,177193.70,177551.30,168551.70
1/5/2024 1:00:00 PM,1/5/2024 8:00:00 AM,178395.00,178841.90,168551.70
1/5/2024 2:00:00 PM,1/5/2024 9:00:00 AM,178072.40,178958.80,168551.70
1/5/2024 3:00:00 PM,1/5/2024 10:00:00 AM,177334.00,178223.20,168551.70
1/5/2024 4:00:00 PM,1/5/2024 11:00:00 AM,176183.30,177481.00,168551.70
1/5/2024 5:00:00 PM,1/5/2024 12:00:00 PM,175415.50,176943.50,168551.70
1/5/2024 6:00:00 PM,1/5/2024 1:00:00 PM,175475.80,177145.30,168551.70
1/5/2024 7:00:00 PM,1/5/2024 2:00:00 PM,175683.00,177419.90,168551.70
1/5/2024 8:00:00 PM,1/5/2024 3:00:00 PM,175240.60,176951.70,168551.70
1/5/2024 9:00:00 PM,1/5/2024 4:00:00 PM,174848.20,176164.30,168551.70
1/5/2024 10:00:00 PM,1/5/2024 5:00:00 PM,176129.90,176878.10,168551.70
1/5/2024 11:00:00 PM,1/5/2024 6:00:00 PM,176953.90,177696.70,168551.70
1/6/2024 12:00:00 AM,1/5/2024 7:00:00 PM,178770.50,180213.80,168551.70
1/6/2024 1:00:00 AM,1/5/2024 8:00:00 PM,178925.50,180374.30,168551.70
1/6/2024 2:00:00 AM,1/5/2024 9:00:00 PM,178887.70,180085.50,168551.70
1/6/2024 3:00:00 AM,1/5/2024 10:00:00 PM,178874.60,180092.90,168551.70
1/6/2024 4:00:00 AM,1/5/2024 11:00:00 PM,178981.20,180207.50,168551.70
1/6/2024 5:00:00 AM,1/6/2024 12:00:00 AM,173444.10,175733.60,168551.70
1/6/2024 6:00:00 AM,1/6/2024 1:00:00 AM,173942.90,176217.00,168551.70
1/6/2024 7:00:00 AM,1/6/2024 2:00:00 AM,173834.20,176243.60,168551.70
1/6/2024 8:00:00 AM,1/6/2024 3:00:00 AM,173799.20,176235.60,168551.70
1/6/2024 9:00:00 AM,1/6/2024 4:00:00 AM,174160.20,176599.10,168551.70
1/6/2024 10:00:00 AM,1/6/2024 5:00:00 AM,174419.10,176461.10,168551.70
1/6/2024 11:00:00 AM,1/6/2024 6:00:00 AM,175649.50,177096.50,168551.70
1/6/2024 12:00:00 PM,1/6/2024 7:00:00 AM,176092.00,176974.50,168551.70
1/6/2024 1:00:00 PM,1/6/2024 8:00:00 AM,175587.50,176542.00,168551.70
1/6/2024 2:00:00 PM,1/6/2024 9:00:00 AM,175725.00,176809.80,168551.70
1/6/2024 3:00:00 PM,1/6/2024 10:00:00 AM,175697.20,176778.20,168551.70
1/6/2024 4:00:00 PM,1/6/2024 11:00:00 AM,175021.40,176535.60,168551.70
1/6/2024 5:00:00 PM,1/6/2024 12:00:00 PM,174838.40,176576.00,168551.70
1/6/2024 6:00:00 PM,1/6/2024 1:00:00 PM,174025.40,175911.30,168551.70
1/6/2024 7:00:00 PM,1/6/2024 2:00:00 PM,173808.60,175751.90,168551.70
1/6/2024 8:00:00 PM,1/6/2024 3:00:00 PM,174830.20,176661.00,168551.70
1/6/2024 9:00:00 PM,1/6/2024 4:00:00 PM,175191.10,176600.00,168551.70
1/6/2024 10:00:00 PM,1/6/2024 5:00:00 PM,176201.70,176762.20,168551.70
1/6/2024 11:00:00 PM,1/6/2024 6:00:00 PM,175741.90,176733.40,168551.70
1/7/2024 12:00:00 AM,1/6/2024 7:00:00 PM,177563.80,179300.80,168551.70
1/7/2024 1:00:00 AM,1/6/2024 8:00:00 PM,177472.70,179219.90,168551.70
1/7/2024 2:00:00 AM,1/6/2024 9:00:00 PM,177735.50,179340.10,168551.70
1/7/2024 3:00:00 AM,1/6/2024 10:00:00 PM,177997.50,179646.10,168551.70
1/7/2024 4:00:00 AM,1/6/2024 11:00:00 PM,178240.50,179889.10,168551.70
1/7/2024 5:00:00 AM,1/7/2024 12:00:00 AM,173607.60,175656.40,168551.70
1/7/2024 6:00:00 AM,1/7/2024 1:00:00 AM,173192.10,175693.20,168551.70
1/7/2024 7:00:00 AM,1/7/2024 2:00:00 AM,173279.80,175763.20,168551.70
1/7/2024 8:00:00 AM,1/7/2024 3:00:00 AM,174183.40,176675.80,168551.70
1/7/2024 9:00:00 AM,1/7/2024 4:00:00 AM,174737.90,177202.70,168551.70
1/7/2024 10:00:00 AM,1/7/2024 5:00:00 AM,175251.10,177565.90,168551.70
1/7/2024 11:00:00 AM,1/7/2024 6:00:00 AM,176937.50,178219.20,168551.70
1/7/2024 12:00:00 PM,1/7/2024 7:00:00 AM,177675.20,178446.10,168551.70
1/7/2024 1:00:00 PM,1/7/2024 8:00:00 AM,178154.40,178917.00,168551.70
1/7/2024 2:00:00 PM,1/7/2024 9:00:00 AM,179209.30,179987.00,168551.70
1/7/2024 3:00:00 PM,1/7/2024 10:00:00 AM,179681.00,180891.80,168551.70
1/7/2024 4:00:00 PM,1/7/2024 11:00:00 AM,179503.20,180942.70,168551.70
1/7/2024 5:00:00 PM,1/7/2024 12:00:00 PM,179449.20,181053.40,168551.70
1/7/2024 6:00:00 PM,1/7/2024 1:00:00 PM,178987.50,180669.70,168551.70
1/7/2024 7:00:00 PM,1/7/2024 2:00:00 PM,178377.30,180047.90,168551.70
1/7/2024 8:00:00 PM,1/7/2024 3:00:00 PM,178932.50,180186.00,168551.70
1/7/2024 9:00:00 PM,1/7/2024 4:00:00 PM,179252.60,179989.70,168551.70
1/7/2024 10:00:00 PM,1/7/2024 5:00:00 PM,179272.70,179642.20,168551.70
1/7/2024 11:00:00 PM,1/7/2024 6:00:00 PM,178122.70,178776.50,168551.70
1/8/2024 12:00:00 AM,1/7/2024 7:00:00 PM,179029.50,180386.80,168551.70
1/8/2024 1:00:00 AM,1/7/2024 8:00:00 PM,178681.10,179833.40,168551.70
1/8/2024 2:00:00 AM,1/7/2024 9:00:00 PM,178774.30,179953.60,168551.70
1/8/2024 3:00:00 AM,1/7/2024 10:00:00 PM,178711.80,179891.10,168551.70
1/8/2024 4:00:00 AM,1/7/2024 11:00:00 PM,178822.60,180011.90,168551.70
1/8/2024 5:00:00 AM,1/8/2024 12:00:00 AM,173917.80,175979.70,168551.70
1/8/2024 6:00:00 AM,1/8/2024 1:00:00 AM,173230.00,175670.50,168551.70
1/8/2024 7:00:00 AM,1/8/2024 2:00:00 AM,173333.30,175772.40,168551.70
1/8/2024 8:00:00 AM,1/8/2024 3:00:00 AM,173351.20,175791.70,168551.70
1/8/2024 9:00:00 AM,1/8/2024 4:00:00 AM,174414.20,176461.80,168551.70
1/8/2024 10:00:00 AM,1/8/2024 5:00:00 AM,175446.90,176947.10,168551.70
1/8/2024 11:00:00 AM,1/8/2024 6:00:00 AM,177155.50,177872.10,168551.70
1/8/2024 12:00:00 PM,1/8/2024 7:00:00 AM,178054.20,178384.40,168551.70
1/8/2024 1:00:00 PM,1/8/2024 8:00:00 AM,179405.10,180089.50,168551.70
1/8/2024 2:00:00 PM,1/8/2024 9:00:00 AM,180386.70,181596.00,168551.70
1/8/2024 3:00:00 PM,1/8/2024 10:00:00 AM,180563.40,181965.60,168551.70
1/8/2024 4:00:00 PM,1/8/2024 11:00:00 AM,179679.30,181223.30,168551.70
1/8/2024 5:00:00 PM,1/8/2024 12:00:00 PM,178519.40,180153.50,168551.70
1/8/2024 6:00:00 PM,1/8/2024 1:00:00 PM,178439.80,180079.10,168551.70
1/8/2024 7:00:00 PM,1/8/2024 2:00:00 PM,178214.40,179852.90,168551.70
1/8/2024 8:00:00 PM,1/8/2024 3:00:00 PM,178565.20,180127.40,168551.70
1/8/2024 9:00:00 PM,1/8/2024 4:00:00 PM,179094.40,180067.00,168551.70
1/8/2024 10:00:00 PM,1/8/2024 5:00:00 PM,180848.30,181160.00,168551.70
1/8/2024 11:00:00 PM,1/8/2024 6:00:00 PM,182302.10,182717.90,168551.70
1/9/2024 12:00:00 AM,1/8/2024 7:00:00 PM,178681.30,179925.90,168551.70
1/9/2024 1:00:00 AM,1/8/2024 8:00:00 PM,178637.40,179884.50,168551.70
1/9/2024 2:00:00 AM,1/8/2024 9:00:00 PM,178629.90,179757.00,168551.70
1/9/2024 3:00:00 AM,1/8/2024 10:00:00 PM,178267.40,179394.50,168551.70
1/9/2024 4:00:00 AM,1/8/2024 11:00:00 PM,178608.40,179817.00,168551.70
1/9/2024 5:00:00 AM,1/9/2024 12:00:00 AM,179195.70,181127.40,168596.50
1/9/2024 6:00:00 AM,1/9/2024 1:00:00 AM,178569.10,180948.00,168596.50
1/9/2024 7:00:00 AM,1/9/2024 2:00:00 AM,178687.30,181435.60,168596.50
1/9/2024 8:00:00 AM,1/9/2024 3:00:00 AM,178821.60,181552.90,168596.50
1/9/2024 9:00:00 AM,1/9/2024 4:00:00 AM,178798.60,181117.70,168596.50
1/9/2024 10:00:00 AM,1/9/2024 5:00:00 AM,179953.60,181207.20,168596.50
1/9/2024 11:00:00 AM,1/9/2024 6:00:00 AM,181914.50,182410.60,168596.50
1/9/2024 12:00:00 PM,1/9/2024 7:00:00 AM,181225.20,181401.10,168596.50
1/9/2024 1:00:00 PM,1/9/2024 8:00:00 AM,180439.30,181248.40,168596.50
1/9/2024 2:00:00 PM,1/9/2024 9:00:00 AM,179704.70,180535.80,168596.50
1/9/2024 3:00:00 PM,1/9/2024 10:00:00 AM,178905.30,179765.50,168596.50
1/9/2024 4:00:00 PM,1/9/2024 11:00:00 AM,177113.70,178509.40,168596.50
1/9/2024 5:00:00 PM,1/9/2024 12:00:00 PM,176323.70,178085.40,168596.50
1/9/2024 6:00:00 PM,1/9/2024 1:00:00 PM,175336.90,177251.60,168596.50
1/9/2024 7:00:00 PM,1/9/2024 2:00:00 PM,175162.50,177159.10,168596.50
1/9/2024 8:00:00 PM,1/9/2024 3:00:00 PM,176043.30,177981.40,168596.50
1/9/2024 9:00:00 PM,1/9/2024 4:00:00 PM,178219.80,179307.10,168596.50
1/9/2024 10:00:00 PM,1/9/2024 5:00:00 PM,178982.10,179261.70,168596.50
1/9/2024 11:00:00 PM,1/9/2024 6:00:00 PM,178480.10,179168.60,168596.50
1/10/2024 12:00:00 AM,1/9/2024 7:00:00 PM,177556.30,178990.80,168596.50
1/10/2024 1:00:00 AM,1/9/2024 8:00:00 PM,177871.00,179464.10,168596.50
1/10/2024 2:00:00 AM,1/9/2024 9:00:00 PM,178073.20,179664.30,168596.50
1/10/2024 3:00:00 AM,1/9/2024 10:00:00 PM,178127.00,179311.00,168596.50
1/10/2024 4:00:00 AM,1/9/2024 11:00:00 PM,178184.80,179368.80,168596.50
1/10/2024 5:00:00 AM,1/10/2024 12:00:00 AM,176144.20,178387.20,168596.50
1/10/2024 6:00:00 AM,1/10/2024 1:00:00 AM,176146.60,178386.10,168596.50
1/10/2024 7:00:00 AM,1/10/2024 2:00:00 AM,176039.60,178271.80,168596.50
1/10/2024 8:00:00 AM,1/10/2024 3:00:00 AM,176074.80,178311.40,168596.50
1/10/2024 9:00:00 AM,1/10/2024 4:00:00 AM,176379.80,178622.90,168596.50
1/10/2024 10:00:00 AM,1/10/2024 5:00:00 AM,178021.50,180152.00,168596.50
1/10/2024 11:00:00 AM,1/10/2024 6:00:00 AM,178625.90,179898.40,168596.50
1/10/2024 12:00:00 PM,1/10/2024 7:00:00 AM,179653.30,180215.50,168596.50
1/10/2024 1:00:00 PM,1/10/2024 8:00:00 AM,180198.20,181076.40,168596.50
1/10/2024 2:00:00 PM,1/10/2024 9:00:00 AM,181061.90,181941.90,168596.50
1/10/2024 3:00:00 PM,1/10/2024 10:00:00 AM,180576.00,181287.40,168596.50
1/10/2024 4:00:00 PM,1/10/2024 11:00:00 AM,179418.10,180650.40,168596.50
1/10/2024 5:00:00 PM,1/10/2024 12:00:00 PM,179290.30,180706.50,168596.50
1/10/2024 6:00:00 PM,1/10/2024 1:00:00 PM,179464.20,181037.40,168596.50
1/10/2024 7:00:00 PM,1/10/2024 2:00:00 PM,179508.30,180741.70,168596.50
1/10/2024 8:00:00 PM,1/10/2024 3:00:00 PM,178533.30,179739.60,168596.50
1/10/2024 9:00:00 PM,1/10/2024 4:00:00 PM,177786.90,178882.50,168596.50
1/10/2024 10:00:00 PM,1/10/2024 5:00:00 PM,178836.30,179352.30,168596.50
1/10/2024 11:00:00 PM,1/10/2024 6:00:00 PM,179521.60,180048.20,168596.50
1/11/2024 12:00:00 AM,1/10/2024 7:00:00 PM,177444.50,178712.50,168596.50
1/11/2024 1:00:00 AM,1/10/2024 8:00:00 PM,177290.20,178664.20,168596.50
1/11/2024 2:00:00 AM,1/10/2024 9:00:00 PM,177576.70,178950.70,168596.50
1/11/2024 3:00:00 AM,1/10/2024 10:00:00 PM,177766.60,179140.60,168596.50
1/11/2024 4:00:00 AM,1/10/2024 11:00:00 PM,177787.50,179161.50,168596.50
1/11/2024 5:00:00 AM,1/11/2024 12:00:00 AM,176511.80,178559.10,168631.00
1/11/2024 6:00:00 AM,1/11/2024 1:00:00 AM,175951.40,178375.00,168631.00
1/11/2024 7:00:00 AM,1/11/2024 2:00:00 AM,176061.20,178478.30,168631.00
1/11/2024 8:00:00 AM,1/11/2024 3:00:00 AM,176658.90,179063.20,168631.00
1/11/2024 9:00:00 AM,1/11/2024 4:00:00 AM,178239.50,180232.40,168631.00
1/11/2024 10:00:00 AM,1/11/2024 5:00:00 AM,180289.10,182099.80,168631.00
1/11/2024 11:00:00 AM,1/11/2024 6:00:00 AM,180631.30,181688.40,168631.00
1/11/2024 12:00:00 PM,1/11/2024 7:00:00 AM,181345.80,182113.60,168631.00
1/11/2024 1:00:00 PM,1/11/2024 8:00:00 AM,181568.30,182969.00,168631.00
1/11/2024 2:00:00 PM,1/11/2024 9:00:00 AM,182108.10,183673.70,168631.00
1/11/2024 3:00:00 PM,1/11/2024 10:00:00 AM,180889.10,182920.20,168631.00
1/11/2024 4:00:00 PM,1/11/2024 11:00:00 AM,180303.20,182145.00,168631.00
1/11/2024 5:00:00 PM,1/11/2024 12:00:00 PM,178633.50,180714.40,168631.00
1/11/2024 6:00:00 PM,1/11/2024 1:00:00 PM,178257.20,180436.90,168631.00
1/11/2024 7:00:00 PM,1/11/2024 2:00:00 PM,178612.50,180809.40,168631.00
1/11/2024 8:00:00 PM,1/11/2024 3:00:00 PM,176272.00,178053.20,168631.00
1/11/2024 9:00:00 PM,1/11/2024 4:00:00 PM,175521.20,176358.00,168631.00
1/11/2024 10:00:00 PM,1/11/2024 5:00:00 PM,175437.30,176028.30,168631.00
1/11/2024 11:00:00 PM,1/11/2024 6:00:00 PM,175282.50,176149.20,168631.00
1/12/2024 12:00:00 AM,1/11/2024 7:00:00 PM,177394.80,178900.20,168631.00
1/12/2024 1:00:00 AM,1/11/2024 8:00:00 PM,177953.70,179535.10,168631.00
1/12/2024 2:00:00 AM,1/11/2024 9:00:00 PM,178221.10,179576.50,168631.00
1/12/2024 3:00:00 AM,1/11/2024 10:00:00 PM,178257.30,179612.70,168631.00
1/12/2024 4:00:00 AM,1/11/2024 11:00:00 PM,178417.70,179783.10,168631.00
1/12/2024 5:00:00 AM,1/12/2024 12:00:00 AM,177134.20,178823.70,168631.00
1/12/2024 6:00:00 AM,1/12/2024 1:00:00 AM,178314.10,179930.10,168631.00
1/12/2024 7:00:00 AM,1/12/2024 2:00:00 AM,178757.80,180346.00,168631.00
1/12/2024 8:00:00 AM,1/12/2024 3:00:00 AM,179415.30,181069.60,168631.00
1/12/2024 9:00:00 AM,1/12/2024 4:00:00 AM,179937.10,181526.10,168631.00
1/12/2024 10:00:00 AM,1/12/2024 5:00:00 AM,180934.80,181911.80,168631.00
1/12/2024 11:00:00 AM,1/12/2024 6:00:00 AM,181758.00,182141.60,168631.00
1/12/2024 12:00:00 PM,1/12/2024 7:00:00 AM,183299.30,183958.90,168631.00
1/12/2024 1:00:00 PM,1/12/2024 8:00:00 AM,184273.40,184977.70,168631.00
1/12/2024 2:00:00 PM,1/12/2024 9:00:00 AM,184726.50,185436.30,168631.00
1/12/2024 3:00:00 PM,1/12/2024 10:00:00 AM,184112.60,184851.30,168631.00
1/12/2024 4:00:00 PM,1/12/2024 11:00:00 AM,183489.00,184362.40,168631.00
1/12/2024 5:00:00 PM,1/12/2024 12:00:00 PM,181985.50,183072.60,168631.00
1/12/2024 6:00:00 PM,1/12/2024 1:00:00 PM,180936.90,182198.90,168631.00
1/12/2024 7:00:00 PM,1/12/2024 2:00:00 PM,180127.50,181362.20,168631.00
1/12/2024 8:00:00 PM,1/12/2024 3:00:00 PM,179941.80,181169.90,168631.00
1/12/2024 9:00:00 PM,1/12/2024 4:00:00 PM,180177.40,180948.10,168631.00
1/12/2024 10:00:00 PM,1/12/2024 5:00:00 PM,181613.90,181964.50,168631.00
1/12/2024 11:00:00 PM,1/12/2024 6:00:00 PM,182444.80,182823.40,168631.00
1/13/2024 12:00:00 AM,1/12/2024 7:00:00 PM,179105.00,180251.30,168631.00
1/13/2024 1:00:00 AM,1/12/2024 8:00:00 PM,178287.90,179429.50,168631.00
1/13/2024 2:00:00 AM,1/12/2024 9:00:00 PM,178875.70,180043.30,168631.00
1/13/2024 3:00:00 AM,1/12/2024 10:00:00 PM,179428.60,180550.20,168631.00
1/13/2024 4:00:00 AM,1/12/2024 11:00:00 PM,179643.90,180765.50,168631.00
1/13/2024 5:00:00 AM,1/13/2024 12:00:00 AM,179274.40,180554.30,168635.10
1/13/2024 6:00:00 AM,1/13/2024 1:00:00 AM,179443.90,180890.30,168635.10
1/13/2024 7:00:00 AM,1/13/2024 2:00:00 AM,179889.70,181311.00,168635.10
1/13/2024 8:00:00 AM,1/13/2024 3:00:00 AM,180306.50,181729.60,168635.10
1/13/2024 9:00:00 AM,1/13/2024 4:00:00 AM,180294.70,181720.30,168635.10
1/13/2024 10:00:00 AM,1/13/2024 5:00:00 AM,180807.50,182067.50,168635.10
1/13/2024 11:00:00 AM,1/13/2024 6:00:00 AM,181547.20,182657.70,168635.10
1/13/2024 12:00:00 PM,1/13/2024 7:00:00 AM,182048.70,182823.70,168635.10
1/13/2024 1:00:00 PM,1/13/2024 8:00:00 AM,184660.50,185231.10,168635.10
1/13/2024 2:00:00 PM,1/13/2024 9:00:00 AM,185887.40,186454.30,168635.10
1/13/2024 3:00:00 PM,1/13/2024 10:00:00 AM,184680.40,186154.90,168635.10
1/13/2024 4:00:00 PM,1/13/2024 11:00:00 AM,186274.40,186387.20,168635.10
1/13/2024 5:00:00 PM,1/13/2024 12:00:00 PM,185666.20,186230.20,168635.10
1/13/2024 6:00:00 PM,1/13/2024 1:00:00 PM,185429.50,186214.90,168635.10
1/13/2024 7:00:00 PM,1/13/2024 2:00:00 PM,185018.80,185806.30,168635.10
1/13/2024 8:00:00 PM,1/13/2024 3:00:00 PM,184315.60,185110.70,168635.10
1/13/2024 9:00:00 PM,1/13/2024 4:00:00 PM,182827.00,183669.10,168635.10
1/13/2024 10:00:00 PM,1/13/2024 5:00:00 PM,183872.50,184003.20,168635.10
1/13/2024 11:00:00 PM,1/13/2024 6:00:00 PM,183548.90,183681.60,168635.10
1/14/2024 12:00:00 AM,1/13/2024 7:00:00 PM,178788.20,179775.40,168635.10
1/14/2024 1:00:00 AM,1/13/2024 8:00:00 PM,178514.10,179542.30,168635.10
1/14/2024 2:00:00 AM,1/13/2024 9:00:00 PM,178415.50,179443.70,168635.10
1/14/2024 3:00:00 AM,1/13/2024 10:00:00 PM,178277.70,179329.90,168635.10
1/14/2024 4:00:00 AM,1/13/2024 11:00:00 PM,178345.30,179402.50,168635.10
1/14/2024 5:00:00 AM,1/14/2024 12:00:00 AM,181183.10,182444.30,168635.10
1/14/2024 6:00:00 AM,1/14/2024 1:00:00 AM,180976.60,182300.20,168635.10
1/14/2024 7:00:00 AM,1/14/2024 2:00:00 AM,181181.70,182511.90,168635.10
1/14/2024 8:00:00 AM,1/14/2024 3:00:00 AM,181356.70,182682.70,168635.10
1/14/2024 9:00:00 AM,1/14/2024 4:00:00 AM,181380.20,182828.30,168635.10
1/14/2024 10:00:00 AM,1/14/2024 5:00:00 AM,181527.80,182823.60,168635.10
1/14/2024 11:00:00 AM,1/14/2024 6:00:00 AM,181854.50,182617.30,168635.10
1/14/2024 12:00:00 PM,1/14/2024 7:00:00 AM,183190.70,183498.10,168635.10
1/14/2024 1:00:00 PM,1/14/2024 8:00:00 AM,185144.70,185450.20,168635.10
1/14/2024 2:00:00 PM,1/14/2024 9:00:00 AM,186279.90,186588.90,168635.10
1/14/2024 3:00:00 PM,1/14/2024 10:00:00 AM,185636.70,186389.50,168635.10
1/14/2024 4:00:00 PM,1/14/2024 11:00:00 AM,184970.80,185977.30,168635.10
1/14/2024 5:00:00 PM,1/14/2024 12:00:00 PM,184421.00,185592.10,168635.10
1/14/2024 6:00:00 PM,1/14/2024 1:00:00 PM,183915.70,185291.00,168635.10
1/14/2024 7:00:00 PM,1/14/2024 2:00:00 PM,184866.00,186262.90,168635.10
1/14/2024 8:00:00 PM,1/14/2024 3:00:00 PM,184156.10,185140.40,168635.10
1/14/2024 9:00:00 PM,1/14/2024 4:00:00 PM,182638.30,183187.30,168635.10
1/14/2024 10:00:00 PM,1/14/2024 5:00:00 PM,181051.90,181685.90,168635.10
1/14/2024 11:00:00 PM,1/14/2024 6:00:00 PM,180150.40,180585.80,168635.10
1/15/2024 12:00:00 AM,1/14/2024 7:00:00 PM,179126.20,180397.50,168635.10
1/15/2024 1:00:00 AM,1/14/2024 8:00:00 PM,179272.50,180548.80,168635.10
1/15/2024 2:00:00 AM,1/14/2024 9:00:00 PM,179250.50,180520.80,168635.10
1/15/2024 3:00:00 AM,1/14/2024 10:00:00 PM,179773.50,181017.80,168635.10
1/15/2024 4:00:00 AM,1/14/2024 11:00:00 PM,179833.40,181077.70,168635.10
1/15/2024 5:00:00 AM,1/15/2024 12:00:00 AM,177298.20,178559.80,168635.10
1/15/2024 6:00:00 AM,1/15/2024 1:00:00 AM,177569.30,178822.70,168635.10
1/15/2024 7:00:00 AM,1/15/2024 2:00:00 AM,177385.60,178645.80,168635.10
1/15/2024 8:00:00 AM,1/15/2024 3:00:00 AM,177088.00,178434.30,168635.10
1/15/2024 9:00:00 AM,1/15/2024 4:00:00 AM,176870.40,178037.20,168635.10
1/15/2024 10:00:00 AM,1/15/2024 5:00:00 AM,177300.80,178242.90,168635.10
1/15/2024 11:00:00 AM,1/15/2024 6:00:00 AM,178086.60,178433.80,168635.10
1/15/2024 12:00:00 PM,1/15/2024 7:00:00 AM,177529.80,177852.60,168635.10
1/15/2024 1:00:00 PM,1/15/2024 8:00:00 AM,177378.30,177705.50,168635.10
1/15/2024 2:00:00 PM,1/15/2024 9:00:00 AM,177266.70,177602.50,168635.10
1/15/2024 3:00:00 PM,1/15/2024 10:00:00 AM,176626.30,177481.00,168635.10
1/15/2024 4:00:00 PM,1/15/2024 11:00:00 AM,176436.60,177518.10,168635.10
1/15/2024 5:00:00 PM,1/15/2024 12:00:00 PM,176504.60,177774.70,168635.10
1/15/2024 6:00:00 PM,1/15/2024 1:00:00 PM,176669.80,177977.30,168635.10
1/15/2024 7:00:00 PM,1/15/2024 2:00:00 PM,176268.30,177578.90,168635.10
1/15/2024 8:00:00 PM,1/15/2024 3:00:00 PM,176546.50,177709.50,168635.10
1/15/2024 9:00:00 PM,1/15/2024 4:00:00 PM,176692.20,177084.40,168635.10
1/15/2024 10:00:00 PM,1/15/2024 5:00:00 PM,177456.80,177767.10,168635.10
1/15/2024 11:00:00 PM,1/15/2024 6:00:00 PM,177365.30,177689.70,168635.10
1/16/2024 12:00:00 AM,1/15/2024 7:00:00 PM,178158.20,179252.10,168635.10
1/16/2024 1:00:00 AM,1/15/2024 8:00:00 PM,178357.70,179481.60,168635.10
1/16/2024 2:00:00 AM,1/15/2024 9:00:00 PM,179242.70,180397.60,168635.10
1/16/2024 3:00:00 AM,1/15/2024 10:00:00 PM,179126.50,180280.40,168635.10
1/16/2024 4:00:00 AM,1/15/2024 11:00:00 PM,179465.10,180569.00,168635.10
1/16/2024 5:00:00 AM,1/16/2024 12:00:00 AM,176965.70,178458.10,168635.10
1/16/2024 6:00:00 AM,1/16/2024 1:00:00 AM,177192.20,178657.40,168635.10
1/16/2024 7:00:00 AM,1/16/2024 2:00:00 AM,177543.80,178992.20,168635.10
1/16/2024 8:00:00 AM,1/16/2024 3:00:00 AM,178070.90,179490.50,168635.10
1/16/2024 9:00:00 AM,1/16/2024 4:00:00 AM,178333.30,179607.60,168635.10
1/16/2024 10:00:00 AM,1/16/2024 5:00:00 AM,178725.70,179523.20,168635.10
1/16/2024 11:00:00 AM,1/16/2024 6:00:00 AM,179227.60,179646.20,168635.10
1/16/2024 12:00:00 PM,1/16/2024 7:00:00 AM,179446.20,179823.70,168635.10
1/16/2024 1:00:00 PM,1/16/2024 8:00:00 AM,179407.70,179818.20,168635.10
